cr_year,issn_l,collection,articles,oa_articles
2017,0033-5894,global,119,2
2017,0033-8222,de,8,1
2017,0033-8222,global,158,11
2017,0034-4125,de,0,0
2017,0034-4125,global,51,0
2017,0034-6705,de,0,0
2017,0034-6705,global,116,0
2017,0036-9306,de,1,0
2017,0036-9306,global,80,0
2017,0037-6779,de,12,0
2017,0037-6779,global,326,1
2017,0040-2982,de,1,0
2017,0040-2982,global,114,0
2017,0040-5574,de,0,0
2017,0040-5574,global,61,0
2017,0041-977X,de,15,0
2017,0041-977X,global,138,2
2017,0043-1745,de,0,0
2017,0043-1745,global,97,4
2017,0045-5091,de,0,0
2017,0045-5091,global,51,0
2017,0047-2794,de,3,0
2017,0047-2794,global,95,8
2017,0047-4045,de,0,0
2017,0047-4045,global,101,1
2017,0048-671X,de,0,0
2017,0048-671X,global,13,0
2017,0048-8402,de,0,0
2017,0048-8402,global,26,0
2017,0066-1546,de,0,0
2017,0066-1546,global,13,0
2017,0066-622X,de,0,0
2017,0066-622X,global,29,0
2017,0067-2378,de,3,0
2017,0067-2378,global,62,0
2017,0068-113X,de,0,0
2017,0068-113X,global,46,0
2017,0069-0058,de,0,0
2017,0069-0058,global,28,1
2017,0075-4269,de,1,0
2017,0075-4269,global,68,0
2017,0075-4358,de,3,0
2017,0075-4358,global,116,0
2017,0079-497X,de,0,0
2017,0079-497X,global,16,0
2017,0080-4401,de,0,0
2017,0080-4401,global,12,0
2017,0090-5992,de,6,0
2017,0090-5992,global,117,0
2017,0094-8373,de,2,0
2017,0094-8373,global,39,3
2017,0098-8588,de,0,0
2017,0098-8588,global,24,0
2017,0142-7164,de,4,0
2017,0142-7164,global,65,1
2017,0143-3857,de,7,0
2017,0143-3857,global,169,1
2017,0143-814X,de,2,0
2017,0143-814X,global,29,1
2017,0144-686X,de,6,0
2017,0144-686X,global,151,17
2017,0145-5532,de,1,0
2017,0145-5532,global,48,0
2017,0147-5479,de,1,0
2017,0147-5479,global,32,0
2017,0149-7677,de,0,0
2017,0149-7677,global,44,0
2017,0165-1153,de,1,0
2017,0165-1153,global,74,0
2017,0212-6109,de,0,0
2017,0212-6109,global,24,0
2017,0260-2105,de,3,1
2017,0260-2105,global,61,6
2017,0261-1279,de,0,0
2017,0261-1279,global,7,0
2017,0261-1430,de,1,0
2017,0261-1430,global,70,0
2017,0261-3875,de,0,0
2017,0261-3875,global,46,1
2017,0261-4448,de,1,0
2017,0261-4448,global,49,2
2017,0263-5747,de,0,0
2017,0263-5747,global,66,0
2017,0263-6751,de,1,1
2017,0263-6751,global,13,1
2017,0263-7189,de,1,0
2017,0263-7189,global,19,0
2017,0265-0517,de,0,0
2017,0265-0517,global,33,0
2017,0265-0525,de,1,0
2017,0265-0525,global,33,0
2017,0266-0784,de,2,0
2017,0266-0784,global,55,0
2017,0266-2671,de,0,0
2017,0266-2671,global,34,0
2017,0266-4623,de,6,0
2017,0266-4623,global,116,10
2017,0266-464X,de,0,0
2017,0266-464X,global,78,0
2017,0266-4666,de,1,0
2017,0266-4666,global,51,1
2017,0266-4674,de,0,0
2017,0266-4674,global,36,0
2017,0267-1905,de,0,0
2017,0267-1905,global,19,1
2017,0268-4160,de,0,0
2017,0268-4160,global,36,0
2017,0269-0403,de,0,0
2017,0269-0403,global,20,0
2017,0269-8889,de,0,0
2017,0269-8889,global,15,0
2017,0269-8897,de,0,0
2017,0269-8897,global,23,1
2017,0269-9648,de,1,0
2017,0269-9648,global,57,1
2017,0272-2631,de,4,0
2017,0272-2631,global,41,3
2017,0272-5037,de,0,0
2017,0272-5037,global,123,0
2017,0305-0009,de,1,0
2017,0305-0009,global,57,3
2017,0305-0041,de,8,0
2017,0305-0041,global,87,0
2017,0305-7410,de,3,0
2017,0305-7410,global,149,7
2017,0307-0131,de,0,0
2017,0307-0131,global,33,0
2017,0307-4722,de,4,0
2017,0307-4722,global,47,0
2017,0307-8833,de,0,0
2017,0307-8833,global,75,0
2017,0308-2105,de,3,0
2017,0308-2105,global,78,0
2017,0317-1671,de,0,0
2017,0317-1671,global,155,5
2017,0332-5865,de,1,0
2017,0332-5865,global,22,0
2017,0361-5413,de,0,0
2017,0361-5413,global,14,0
2017,0362-1529,de,0,0
2017,0362-1529,global,15,0
2017,0362-5028,de,0,0
2017,0362-5028,global,23,0
2017,0373-4633,de,0,0
2017,0373-4633,global,102,3
2017,0376-8929,de,1,1
2017,0376-8929,global,59,4
2017,0424-2084,de,0,0
2017,0424-2084,global,28,0
2017,0515-0361,de,0,0
2017,0515-0361,global,39,1
2017,0570-6084,de,0,0
2017,0570-6084,global,14,0
2017,0714-9808,de,0,0
2017,0714-9808,global,61,7
2017,0730-9384,de,1,0
2017,0730-9384,global,21,0
2017,0731-1265,de,0,0
2017,0731-1265,global,44,0
2017,0738-2480,de,0,0
2017,0738-2480,global,64,0
2017,0748-0814,de,1,0
2017,0748-0814,global,56,0
2017,0813-4839,de,0,0
2017,0813-4839,global,15,0
2017,0814-0626,de,0,0
2017,0814-0626,global,30,0
2017,0829-3201,de,0,0
2017,0829-3201,global,31,0
2017,0841-8209,de,0,0
2017,0841-8209,global,23,1
2017,0885-7156,de,0,0
2017,0885-7156,global,71,0
2017,0887-5367,de,0,0
2017,0887-5367,global,69,1
2017,0890-037X,de,4,1
2017,0890-037X,global,141,2
2017,0890-0604,de,1,0
2017,0890-0604,global,43,1
2017,0892-6794,de,0,0
2017,0892-6794,global,64,0
2017,0896-6346,de,0,0
2017,0896-6346,global,35,0
2017,0897-6546,de,0,0
2017,0897-6546,global,68,0
2017,0898-588X,de,0,0
2017,0898-588X,global,16,0
2017,0899-823X,de,9,0
2017,0899-823X,global,289,4
2017,0922-1565,de,0,0
2017,0922-1565,global,60,1
2017,0924-2708,de,0,0
2017,0924-2708,global,35,3
2017,0940-7391,de,0,0
2017,0940-7391,global,35,0
2017,0952-5238,de,0,0
2017,0952-5238,global,19,2
2017,0952-6757,de,0,0
2017,0952-6757,global,33,0
2017,0953-8208,de,0,0
2017,0953-8208,global,33,1
2017,0954-1020,de,3,0
2017,0954-1020,global,60,3
2017,0954-3945,de,1,0
2017,0954-3945,global,21,1
2017,0954-4224,de,1,0
2017,0954-4224,global,26,5
2017,0954-5794,de,1,0
2017,0954-5794,global,164,2
2017,0954-5867,de,0,0
2017,0954-5867,global,22,0
2017,0956-5361,de,0,0
2017,0956-5361,global,38,2
2017,0956-618X,de,0,0
2017,0956-618X,global,78,0
2017,0956-7925,de,3,0
2017,0956-7925,global,36,0
2017,0956-7933,de,1,0
2017,0956-7933,global,21,0
2017,0956-7968,de,3,0
2017,0956-7968,global,23,0
2017,0957-4239,de,2,0
2017,0957-4239,global,12,0
2017,0958-3440,de,0,0
2017,0958-3440,global,31,0
2017,0959-2695,de,1,0
2017,0959-2695,global,36,0
2017,0959-2709,de,6,0
2017,0959-2709,global,81,2
2017,0959-7743,de,1,0
2017,0959-7743,global,104,1
2017,0960-1295,de,0,0
2017,0960-1295,global,30,0
2017,0960-2585,de,0,0
2017,0960-2585,global,33,2
2017,0960-7773,de,2,0
2017,0960-7773,global,40,2
2017,0961-1371,de,0,0
2017,0961-1371,global,19,0
2017,0962-4929,de,0,0
2017,0962-4929,global,8,0
2017,0963-1801,de,0,0
2017,0963-1801,global,94,3
2017,0963-5483,de,2,0
2017,0963-5483,global,51,0
2017,0963-9268,de,0,0
2017,0963-9268,global,63,1
2017,0967-1994,de,0,0
2017,0967-1994,global,76,2
2017,0968-5650,de,2,0
2017,0968-5650,global,22,1
2017,1045-6635,de,0,0
2017,1045-6635,global,88,1
2017,1047-1987,de,1,0
2017,1047-1987,global,40,0
2017,1047-7594,de,5,0
2017,1047-7594,global,116,0
2017,1047-9511,de,8,0
2017,1047-9511,global,260,2
2017,1049-023X,de,1,0
2017,1049-023X,global,121,0
2017,1049-0965,de,5,0
2017,1049-0965,global,278,0
2017,1052-150X,de,0,0
2017,1052-150X,global,54,0
2017,1053-8372,de,2,0
2017,1053-8372,global,51,0
2017,1060-1503,de,0,0
2017,1060-1503,global,53,0
2017,1062-7987,de,4,0
2017,1062-7987,global,58,2
2017,1073-1105,de,0,0
2017,1073-1105,global,79,0
2017,1079-8986,de,1,0
2017,1079-8986,global,44,0
2017,1092-8529,de,3,0
2017,1092-8529,global,92,8
2017,1138-7416,de,1,0
2017,1138-7416,global,77,1
2017,1321-8166,de,0,0
2017,1321-8166,global,46,0
2017,1323-3580,de,2,0
2017,1323-3580,global,70,0
2017,1326-0111,de,0,0
2017,1326-0111,global,37,0
2017,1351-3249,de,1,0
2017,1351-3249,global,44,7
2017,1352-3252,de,1,0
2017,1352-3252,global,20,0
2017,1352-4658,de,3,0
2017,1352-4658,global,85,2
2017,1353-2944,de,1,0
2017,1353-2944,global,66,0
2017,1355-6177,de,1,0
2017,1355-6177,global,144,2
2017,1355-770X,de,3,0
2017,1355-770X,global,44,0
2017,1355-7718,de,2,0
2017,1355-7718,global,73,0
2017,1356-1863,de,2,0
2017,1356-1863,global,64,0
2017,1359-1355,de,0,0
2017,1359-1355,global,63,0
2017,1360-6743,de,10,0
2017,1360-6743,global,62,1
2017,1365-1005,de,13,0
2017,1365-1005,global,138,0
2017,1366-7289,de,7,1
2017,1366-7289,global,74,2
2017,1368-9800,de,7,1
2017,1368-9800,global,370,30
2017,1369-4154,de,3,0
2017,1369-4154,global,48,0
2017,1369-5258,de,0,0
2017,1369-5258,global,44,1
2017,1380-2038,de,2,1
2017,1380-2038,global,23,1
2017,1431-9276,de,10,0
2017,1431-9276,global,134,2
2017,1446-1811,de,0,0
2017,1446-1811,global,54,1
2017,1446-7887,de,1,0
2017,1446-7887,global,41,0
2017,1460-3969,de,0,0
2017,1460-3969,global,74,3
2017,1461-9571,de,6,0
2017,1461-9571,global,95,7
2017,1462-3994,de,0,0
2017,1462-3994,global,10,4
2017,1466-2523,de,1,0
2017,1466-2523,global,17,1
2017,1467-2227,de,2,0
2017,1467-2227,global,68,0
2017,1468-1099,de,0,0
2017,1468-1099,global,33,0
2017,1470-5427,de,3,0
2017,1470-5427,global,21,0
2017,1471-0684,de,0,0
2017,1471-0684,global,43,0
2017,1472-3808,de,0,0
2017,1472-3808,global,5,0
2017,1472-6696,de,0,0
2017,1472-6696,global,49,0
2017,1473-5504,de,2,1
2017,1473-5504,global,47,5
2017,1474-7456,de,1,0
2017,1474-7456,global,66,1
2017,1474-7464,de,1,0
2017,1474-7464,global,53,3
2017,1474-7472,de,4,0
2017,1474-7472,global,43,1
2017,1474-7480,de,4,0
2017,1474-7480,global,45,1
2017,1478-5706,de,1,0
2017,1478-5706,global,66,0
2017,1478-5722,de,0,0
2017,1478-5722,global,37,0
2017,1478-9515,de,2,0
2017,1478-9515,global,125,4
2017,1479-2443,de,2,0
2017,1479-2443,global,63,1
2017,1479-2621,de,1,1
2017,1479-2621,global,30,1
2017,1479-4098,de,1,0
2017,1479-4098,global,78,0
2017,1479-5914,de,0,0
2017,1479-5914,global,30,0
2017,1528-8870,de,1,0
2017,1528-8870,global,14,0
2017,1531-426X,de,0,0
2017,1531-426X,global,72,0
2017,1532-4400,de,0,0
2017,1532-4400,global,25,0
2017,1537-5927,de,4,0
2017,1537-5927,global,429,1
2017,1537-7814,de,1,0
2017,1537-7814,global,82,0
2017,1551-9295,de,5,0
2017,1551-9295,global,99,0
2017,1574-0196,de,4,0
2017,1574-0196,global,46,1
2017,1598-2408,de,0,0
2017,1598-2408,global,36,0
2017,1607-5889,de,0,0
2017,1607-5889,global,73,0
2017,1740-0228,de,4,0
2017,1740-0228,global,38,1
2017,1740-3553,de,0,0
2017,1740-3553,global,24,0
2017,1740-8776,de,0,0
2017,1740-8776,global,69,0
2017,1742-058X,de,0,0
2017,1742-058X,global,30,0
2017,1742-1705,de,3,0
2017,1742-1705,global,78,6
2017,1742-3600,de,0,0
2017,1742-3600,global,47,0
2017,1743-9213,de,0,0
2017,1743-9213,global,0,0
2017,1743-923X,de,1,0
2017,1743-923X,global,38,0
2017,1744-1331,de,0,0
2017,1744-1331,global,46,14
2017,1744-1374,de,5,0
2017,1744-1374,global,67,3
2017,1744-5523,de,0,0
2017,1744-5523,global,71,0
2017,1748-4995,de,1,0
2017,1748-4995,global,23,0
2017,1750-2705,de,0,0
2017,1750-2705,global,12,0
2017,1752-1963,de,0,0
2017,1752-1963,global,57,0
2017,1752-9719,de,3,1
2017,1752-9719,global,23,3
2017,1754-470X,de,1,0
2017,1754-470X,global,21,0
2017,1754-9426,de,0,0
2017,1754-9426,global,99,1
2017,1755-0211,de,1,0
2017,1755-0211,global,34,0
2017,1755-0491,de,2,0
2017,1755-0491,global,82,0
2017,1755-6910,de,1,0
2017,1755-6910,global,43,1
2017,1755-7739,de,3,0
2017,1755-7739,global,22,0
2017,1759-0787,de,9,0
2017,1759-0787,global,145,4
2017,1832-4274,de,2,0
2017,1832-4274,global,78,5
2017,1833-3672,de,0,0
2017,1833-3672,global,82,0
2017,1839-5252,de,1,0
2017,1839-5252,global,36,0
2017,1866-9808,de,0,0
2017,1866-9808,global,28,2
2017,1867-299X,de,2,0
2017,1867-299X,global,91,6
2017,1931-4361,de,3,0
2017,1931-4361,global,46,0
2017,1932-0205,de,2,0
2017,1932-0205,global,48,0
2017,1935-7893,de,0,0
2017,1935-7893,global,155,1
2017,1939-7291,de,0,0
2017,1939-7291,global,43,1
2017,2040-1744,de,3,0
2017,2040-1744,global,91,1
2017,2044-2513,de,0,0
2017,2044-2513,global,23,0
2017,2045-3817,de,0,0
2017,2045-3817,global,26,0
2017,2047-1025,de,0,0
2017,2047-1025,global,39,2
2017,2049-7547,de,1,0
2017,2049-7547,global,7,0
2017,2049-8470,de,0,0
2017,2049-8470,global,44,1
2017,2050-1242,de,2,0
2017,2050-1242,global,38,3
2017,2051-364X,de,2,0
2017,2051-364X,global,18,0
2017,2051-5367,de,0,0
2017,2051-5367,global,39,0
2017,2051-6967,de,0,0
2017,2051-6967,global,79,2
2017,2052-2614,de,0,0
2017,2052-2614,global,55,0
2017,2052-2630,de,3,0
2017,2052-2630,global,30,0
2017,2052-9015,de,1,0
2017,2052-9015,global,35,0
2017,2053-4477,de,0,0
2017,2053-4477,global,36,0
2017,2054-0892,de,1,0
2017,2054-0892,global,28,0
2017,2055-7973,de,0,0
2017,2055-7973,global,40,0
2017,2056-4678,de,1,0
2017,2056-4678,global,75,0
2017,2056-6085,de,0,0
2017,2056-6085,global,31,0
2017,2057-0198,de,0,0
2017,2057-0198,global,32,0
2017,2057-5637,de,1,0
2017,2057-5637,global,20,0
2017,2059-1632,de,0,0
2017,2059-1632,global,48,0
2017,2152-2812,de,1,0
2017,2152-2812,global,30,4
2017,2169-9763,de,1,0
2017,2169-9763,global,19,1
2017,2326-3768,de,0,0
2017,2326-3768,global,43,1
2017,2397-1851,de,0,0
2017,2397-1851,global,0,0
2017,2398-063X,de,1,0
2017,2398-063X,global,18,0
2017,2515-0731,de,0,0
2017,2515-0731,global,0,0
2018,0001-9240,de,4,0
2018,0001-9240,global,141,0
2018,0001-9720,de,1,0
2018,0001-9720,global,97,3
2018,0002-0206,de,1,0
2018,0002-0206,global,135,0
2018,0002-7316,de,0,0
2018,0002-7316,global,94,1
2018,0002-9300,de,0,0
2018,0002-9300,global,87,0
2018,0003-0554,de,2,0
2018,0003-0554,global,93,5
2018,0003-1615,de,1,0
2018,0003-1615,global,164,0
2018,0003-4452,de,0,0
2018,0003-4452,global,16,0
2018,0003-5815,de,0,0
2018,0003-5815,global,61,1
2018,0003-598X,de,18,2
2018,0003-598X,global,252,16
2018,0003-9756,de,1,1
2018,0003-9756,global,45,1
2018,0004-9727,de,4,1
2018,0004-9727,global,161,3
2018,0007-0874,de,2,0
2018,0007-0874,global,94,2
2018,0007-1145,de,3,1
2018,0007-1145,global,398,26
2018,0007-1234,de,4,0
2018,0007-1234,global,69,3
2018,0007-1250,de,8,0
2018,0007-1250,global,313,33
2018,0007-4853,de,0,0
2018,0007-4853,global,91,2
2018,0007-6805,de,0,0
2018,0007-6805,global,133,0
2018,0008-1973,de,1,0
2018,0008-1973,global,88,1
2018,0008-347X,de,0,0
2018,0008-347X,global,73,1
2018,0008-4131,de,1,0
2018,0008-4131,global,43,1
2018,0008-414X,de,3,0
2018,0008-414X,global,58,0
2018,0008-4239,de,0,0
2018,0008-4239,global,110,1
2018,0008-4395,de,6,0
2018,0008-4395,global,94,0
2018,0008-9389,de,3,0
2018,0008-9389,global,77,0
2018,0009-6407,de,0,0
2018,0009-6407,global,286,0
2018,0009-8388,de,5,0
2018,0009-8388,global,77,0
2018,0009-840X,de,18,0
2018,0009-840X,global,350,0
2018,0009-8558,de,3,2
2018,0009-8558,global,60,3
2018,0010-4175,de,2,1
2018,0010-4175,global,65,2
2018,0010-437X,de,10,0
2018,0010-437X,global,99,1
2018,0012-2173,de,0,0
2018,0012-2173,global,73,0
2018,0013-0915,de,6,0
2018,0013-0915,global,103,1
2018,0014-4797,de,2,0
2018,0014-4797,global,45,7
2018,0016-7568,de,5,0
2018,0016-7568,global,85,1
2018,0017-0895,de,5,0
2018,0017-0895,global,62,0
2018,0017-257X,de,2,0
2018,0017-257X,global,54,1
2018,0017-3835,de,0,0
2018,0017-3835,global,34,0
2018,0017-8160,de,0,0
2018,0017-8160,global,41,0
2018,0018-246X,de,1,0
2018,0018-246X,global,59,3
2018,0018-2680,de,1,0
2018,0018-2680,global,60,0
2018,0020-5893,de,2,0
2018,0020-5893,global,48,1
2018,0020-7438,de,0,0
2018,0020-7438,global,130,1
2018,0020-7829,de,1,0
2018,0020-7829,global,55,0
2018,0020-8590,de,7,0
2018,0020-8590,global,56,0
2018,0021-1214,de,0,0
2018,0021-1214,global,57,1
2018,0021-2237,de,0,0
2018,0021-2237,global,30,0
2018,0021-8537,de,1,0
2018,0021-8537,global,112,0
2018,0021-8553,de,0,0
2018,0021-8553,global,26,1
2018,0021-8596,de,5,0
2018,0021-8596,global,143,6
2018,0021-8758,de,1,0
2018,0021-8758,global,185,2
2018,0021-9320,de,0,0
2018,0021-9320,global,48,9
2018,0021-9371,de,2,0
2018,0021-9371,global,231,0
2018,0022-0299,de,2,0
2018,0022-0299,global,98,2
2018,0022-0469,de,7,0
2018,0022-0469,global,345,0
2018,0022-0507,de,3,0
2018,0022-0507,global,65,0
2018,0022-1090,de,6,0
2018,0022-1090,global,185,0
2018,0022-1120,de,33,4
2018,0022-1120,global,935,62
2018,0022-149X,de,4,0
2018,0022-149X,global,120,4
2018,0022-2151,de,2,0
2018,0022-2151,global,240,2
2018,0022-216X,de,2,0
2018,0022-216X,global,132,0
2018,0022-2267,de,10,0
2018,0022-2267,global,71,0
2018,0022-278X,de,2,0
2018,0022-278X,global,77,4
2018,0022-3360,de,4,1
2018,0022-3360,global,111,11
2018,0022-3778,de,13,0
2018,0022-3778,global,129,4
2018,0022-4812,de,0,0
2018,0022-4812,global,95,0
2018,0024-2829,de,2,0
2018,0024-2829,global,64,1
2018,0025-1003,de,1,0
2018,0025-1003,global,37,1
2018,0025-3154,de,0,0
2018,0025-3154,global,122,2
2018,0025-7273,de,2,0
2018,0025-7273,global,79,7
2018,0026-461X,de,4,0
2018,0026-461X,global,144,2
2018,0026-749X,de,1,0
2018,0026-749X,global,90,8
2018,0027-7630,de,4,0
2018,0027-7630,global,49,0
2018,0027-9501,de,1,0
2018,0027-9501,global,60,1
2018,0028-6885,de,6,0
2018,0028-6885,global,46,0
2018,0029-6651,de,1,1
2018,0029-6651,global,301,3
2018,0031-1820,de,6,0
2018,0031-1820,global,216,18
2018,0032-2474,de,0,0
2018,0032-2474,global,62,3
2018,0033-2917,de,21,1
2018,0033-2917,global,384,63
2018,0033-5835,de,0,0
2018,0033-5835,global,12,7
2018,0033-5894,de,10,0
2018,0033-5894,global,127,7
2018,0033-8222,de,4,0
2018,0033-8222,global,146,25
2018,0034-4125,de,1,0
2018,0034-4125,global,86,0
2018,0034-6705,de,1,0
2018,0034-6705,global,130,0
2018,0036-9306,de,1,0
2018,0036-9306,global,75,1
2018,0037-6779,de,12,0
2018,0037-6779,global,320,0
2018,0040-2982,de,0,0
2018,0040-2982,global,120,0
2018,0040-5574,de,1,0
2018,0040-5574,global,85,0
2018,0041-977X,de,14,0
2018,0041-977X,global,128,0
2018,0043-1745,de,0,0
2018,0043-1745,global,87,9
2018,0045-5091,de,1,0
2018,0045-5091,global,51,5
2018,0047-2794,de,5,0
2018,0047-2794,global,84,6
2018,0047-4045,de,0,0
2018,0047-4045,global,127,2
2018,0048-671X,de,1,0
2018,0048-671X,global,15,0
2018,0048-8402,de,0,0
2018,0048-8402,global,28,0
2018,0066-1546,de,1,0
2018,0066-1546,global,11,0
2018,0066-622X,de,0,0
2018,0066-622X,global,25,0
2018,0067-2378,de,1,0
2018,0067-2378,global,58,0
2018,0068-113X,de,0,0
2018,0068-113X,global,45,0
2018,0069-0058,de,0,0
2018,0069-0058,global,25,0
2018,0075-4269,de,0,0
2018,0075-4269,global,56,0
2018,0075-4358,de,6,0
2018,0075-4358,global,90,0
2018,0079-497X,de,0,0
2018,0079-497X,global,18,6
2018,0080-4401,de,0,0
2018,0080-4401,global,14,0
2018,0090-5992,de,6,0
2018,0090-5992,global,100,1
2018,0094-8373,de,4,0
2018,0094-8373,global,57,8
2018,0098-8588,de,1,0
2018,0098-8588,global,32,0
2018,0142-7164,de,7,1
2018,0142-7164,global,75,6
2018,0143-3857,de,11,0
2018,0143-3857,global,141,2
2018,0143-814X,de,1,0
2018,0143-814X,global,44,4
2018,0144-686X,de,11,2
2018,0144-686X,global,179,25
2018,0145-5532,de,1,0
2018,0145-5532,global,42,2
2018,0147-5479,de,1,0
2018,0147-5479,global,35,0
2018,0149-7677,de,0,0
2018,0149-7677,global,40,0
2018,0165-1153,de,1,0
2018,0165-1153,global,65,8
2018,0212-6109,de,0,0
2018,0212-6109,global,21,0
2018,0260-2105,de,3,1
2018,0260-2105,global,53,4
2018,0261-1279,de,0,0
2018,0261-1279,global,9,0
2018,0261-1430,de,1,0
2018,0261-1430,global,46,2
2018,0261-3875,de,0,0
2018,0261-3875,global,55,5
2018,0261-4448,de,0,0
2018,0261-4448,global,42,1
2018,0263-5747,de,0,0
2018,0263-5747,global,142,1
2018,0263-6751,de,0,0
2018,0263-6751,global,14,2
2018,0263-7189,de,0,0
2018,0263-7189,global,24,0
2018,0265-0517,de,0,0
2018,0265-0517,global,35,1
2018,0265-0525,de,1,0
2018,0265-0525,global,33,0
2018,0266-0784,de,2,0
2018,0266-0784,global,62,0
2018,0266-2671,de,1,0
2018,0266-2671,global,43,5
2018,0266-4623,de,5,0
2018,0266-4623,global,82,11
2018,0266-464X,de,0,0
2018,0266-464X,global,73,0
2018,0266-4666,de,3,0
2018,0266-4666,global,47,0
2018,0266-4674,de,1,0
2018,0266-4674,global,40,0
2018,0267-1905,de,0,0
2018,0267-1905,global,14,1
2018,0268-4160,de,0,0
2018,0268-4160,global,32,0
